account_id,label
8129373,0
8112319,0
8113191,0
8130496,0
8101303,0
8117025,0
8093283,0
8098139,0
8105038,0
8103619,0
8110542,0
8094107,0
8096575,1
8104810,0
8114255,0
8096187,0
8107977,0
8105487,0
8109024,1
8095268,0
8107816,0
8103789,0
8110777,0
8102268,0
8119788,0
8114873,0
8101926,0
8091569,0
8089927,0
8125401,0
8092481,0
8102926,0
8095680,0
8101460,0
8123630,0
8112416,0
8115680,0
8101478,0
8126542,0
8101487,0
8100679,0
8112516,0
8127020,0
8124554,0
8090127,0
8086093,0
8103385,0
8118032,0
8102248,0
8116556,0
8088533,0
8097401,0
8101500,1
8096435,0
8088351,0
8101205,0
8094757,0
8103533,0
8117797,0
8092354,0
8117867,0
8104549,0
8127809,0
8095201,0
8101518,1
8117702,0
8119519,0
8091656,0
8124249,0
8129053,0
8098916,0
8096466,0
8101864,0
8117706,0
8126707,1
8098171,0
8118868,0
8117256,0
8113251,0
8108199,0
8117832,0
8100668,0
8105504,1
8092755,0
8107767,0
8115877,0
8125377,1
8117698,0
8091645,0
8119768,0
8091634,0
8114160,0
8124622,0
8094866,0
8116390,0
8119092,0
8128299,0
8102025,0
8120042,0
8111380,0
8085669,0
8096064,0
8100662,0
8104864,0
8123158,0
8114551,0
8130167,0
8092576,0
8115577,0
8111610,0
8127198,0
8096289,0
8113713,0
8099567,0
8098225,0
8093555,0
8123143,0
8117997,0
8119122,0
8091909,0
8089248,0
8101728,0
8110296,0
8117214,0
8098056,0
8124038,0
8126582,0
8091031,0
8113893,0
8125091,0
8099687,0
8117232,0
8106261,0
8101374,0
8105817,0
8088373,0
8123343,0
8092991,0
8096802,0
8119299,0
8099109,0
8103625,0
8117700,0
8095169,0
8120488,0
8122027,0
8085925,0
8088275,0
8112479,0
8108745,0
8114296,0
8092662,0
8102064,0
8089767,0
8108728,0
8129001,0
8086255,0
8107776,0
8104850,0
8120057,0
8119025,0
8102541,0
8129003,0
8121452,0
8116261,0
8105947,0
8112485,0
8087355,0
8104930,0
8120928,0
8085338,0
8104098,0
8115320,0
8100212,0
8094913,0
8096244,0
8090018,0
8127543,0
8097965,0
8086349,0
8094653,0
8117167,0
8104931,0
8108956,0
8087206,0
8097529,0
8108061,1
8105508,0
8125849,0
8115293,0
8090778,0
8086207,0
8090166,0
8097833,0
8096628,0
8113912,0
8122390,0
8115785,0
8103146,0
8118165,0
8119097,0
8110055,0
8095866,0
8120380,0
8099727,0
8100853,0
8116780,0
8130329,0
8115663,0
8093101,0
8125855,0
8118515,0
8130318,0
8088168,0
8094091,0
8085713,0
8090268,0
8108936,0
8125811,0
8128686,0
8098560,0
8102982,0
8092520,1
8113770,0
8114760,0
8090296,0
8116074,0
8114120,0
8109324,0
8088908,0
8111787,0
8110568,0
8088191,0
8121078,0
8106690,0
8110432,0
8087385,0
8088153,0
8095702,0
8090549,0
8110537,0
8113344,1
8122185,0
8096290,0
8098045,0
8126668,0
8104925,0
8126971,0
8117783,0
8118224,0
8116446,0
8111925,0
8122273,0
8127354,0
8114338,0
8114163,0
8098426,0
8125942,0
8087596,0
8115991,0
8092328,0
8125789,0
8115453,0
8113682,0
8086649,0
8114682,0
8097909,0
8111743,1
8113367,0
8090664,0
8103647,1
8105968,0
8115575,1
8096495,0
8117605,0
8104621,0
8125691,0
8089858,0
8113145,0
8093522,0
8106036,0
8105310,0
8101748,0
8085315,0
8092087,0
8130224,0
8095807,0
8096528,0
8104351,0
8128320,1
8113289,0
8091195,0
8117373,0
8118193,0
8087948,0
8094508,0
8103472,0
8101195,0
8118003,1
8095018,0
8117285,0
8126895,0
8085436,0
8129763,0
8125078,0
8107430,0
8122932,0
8129703,0
8113868,0
8106198,0
8099351,0
8119012,0
8098841,0
8110247,0
8106416,0
8108537,1
8123709,0
8125830,0
8113921,0
8114836,0
8115311,0
8112882,0
8120130,0
8126750,0
8104979,0
8127567,0
8092579,0
8129517,0
8100323,0
8095913,1
8125493,0
8126222,0
8088423,1
8086554,0
8107970,0
8122960,0
8088865,0
8114165,0
8091964,0
8118025,0
8099168,0
8106549,0
8107256,0
8098769,0
8103192,0
8095518,0
8088609,0
8108931,0
8125014,0
8088461,0
8107001,0
8097224,0
8108135,0
8106803,1
8116377,0
8127620,0
8126683,0
8086906,1
8116348,0
8109702,0
8104138,0
8097659,0
8088121,0
8120072,0
8088716,0
8107038,0
8107092,0
8097620,0
8124495,0
8124185,0
8105811,0
8120744,0
8127059,0
8089428,0
8092694,0
8098057,0
8094687,0
8125712,0
8125031,0
8114556,0
8101426,0
8114810,0
8099246,0
8111397,0
8112434,0
8125506,0
8108449,0
8099108,0
8109558,0
8126474,0
8107023,0
8120975,0
8109359,1
8128902,0
8099251,0
8128992,1
8128124,1
8123045,0
8097196,0
8114348,0
8085629,0
8100273,0
8085932,0
8088215,0
8090048,0
8126864,0
8093714,0
8088285,0
8126893,0
8089006,0
8086095,0
8127675,0
8106616,0
8094697,0
8115248,0
8109227,0
8096336,0
8128012,0
8110959,0
8109354,0
8086060,0
8128906,0
8087135,0
8125879,0
8086085,0
8112008,0
8085798,0
8122718,0
8088539,0
8120763,0
8108509,0
8114491,0
8112033,0
8118675,0
8096795,0
8123749,0
8100755,0
8103114,0
8101389,0
8114183,0
8108228,0
8127893,0
8111358,0
8089853,0
8121588,0
8088166,0
8105902,0
8113965,0
8123113,0
8118135,0
8107802,0
8117661,0
8115850,0
8101646,0
8104268,0
8126424,0
8104760,0
8089344,0
8127960,0
8106043,0
8106497,0
8111091,0
8087346,0
8093159,0
8093814,0
8089358,0
8122064,0
8100637,0
8109532,0
8095613,0
8099020,0
8127804,0
8110533,0
8125839,0
8094895,0
8124784,0
8105391,0
8117862,0
8099527,0
8099259,0
8129672,0
8099162,0
8089038,0
8093048,0
8086882,0
8118842,1
8122591,1
8090432,0
8114356,0
8110231,0
8121529,0
8128432,0
8109339,0
8121579,0
8107062,0
8128350,0
8090660,0
8106024,0
8099552,0
8126352,0
8114819,0
8107898,0
8117545,0
8087401,0
8121851,0
8120401,1
8119395,0
8085821,0
8118493,0
8102220,0
8111513,0
8116677,0
8086219,0
8093265,0
8126719,0
8110598,0
8113184,0
8090809,0
8114254,0
8126682,0
8109616,0
8086226,0
8101616,0
8114777,0
8092272,0
8088154,1
8124824,0
8093702,0
8087477,0
8128039,0
8089448,0
8098749,0
8108857,0
8089978,0
8104166,0
8096014,0
8091879,0
8103291,0
8115196,0
8110549,0
8114282,0
8086989,0
8097918,0
8119515,0
8108334,0
8107251,0
8086421,0
8085689,0
8094087,0
8110652,0
8102386,0
8128922,0
8115166,0
8099919,0
8095994,0
8106810,0
8094934,0
8109107,0
8091769,0
8110924,0
8101411,0
8106041,0
8111935,1
8111839,0
8112062,0
8087674,0
8085451,0
8106892,0
8103932,0
8108654,0
8113829,0
8090251,0
8130489,0
8093350,0
8119839,0
8097880,0
8090465,0
8129244,0
8113497,0
8109021,0
8085797,0
8130129,0
8113514,0
8093191,0
8085473,0
8090764,0
8094080,0
8091078,1
8086968,0
8103079,0
8106217,0
8127701,0
8095682,0
8123085,0
8116863,0
8086903,0
8113964,0
8113584,0
8103634,0
8126255,0
8114811,0
8122112,0
8106111,0
8129206,0
8125079,0
8105745,0
8093528,0
8095207,0
8126538,0
8096935,0
8097035,0
8123012,0
8100850,0
8107565,0
8111060,0
8124668,0
8124089,0
8087868,0
8121911,0
8104872,0
8109854,0
8127886,1
8111290,0
8129499,0
8118629,0
8092581,0
8089879,0
8101413,0
8116173,0
8110125,0
8104396,0
8097850,0
8118723,0
8120873,0
8121056,0
8099454,0
8094042,0
8102822,0
8099917,0
8126972,0
8110238,0
8097157,0
8119413,0
8093145,0
8088929,0
8115564,0
8121718,0
8109603,0
8105342,0
8101838,0
8103463,0
8105982,1
8092873,0
8100047,0
8092509,0
8095381,0
8110234,0
8110149,0
8119418,0
8087559,0
8126656,0
8122439,0
8118484,0
8117676,0
8120475,0
8085631,0
8097263,0
8127537,1
8118651,0
8093802,0
8108138,0
8130179,0
8089378,0
8096235,0
8096349,0
8104686,0
8106121,0
8092895,0
8096967,1
8113537,0
8085737,0
8100839,0
8120515,0
8091695,0
8121702,0
8103823,0
8102038,0
8123992,0
8121977,0
8130498,0
8090604,0
8113357,0
8085335,0
8125147,0
8091232,0
8093789,0
8102657,0
8121587,1
8115746,0
8124780,1
8121257,0
8123752,0
8091772,0
8095901,0
8119946,0
8122434,1
8102942,0
8113547,0
8116036,0
8089240,0
8088919,0
8091838,0
8128186,0
8123202,0
8113948,0
8113105,1
8112001,0
8089218,0
8124543,0
8091238,0
8116666,0
8125139,1
8128097,0
8119404,0
8105883,0
8102517,0
8105602,0
8111148,0
8126987,0
8106033,0
8089812,0
8118887,0
8097670,0
8096696,0
8118157,0
8095573,0
8086780,0
8102673,0
8087092,0
8112828,0
8107554,0
8088097,0
8103473,0
8129663,1
8107666,0
8100949,0
8121469,0
8099164,0
8088480,0
8089781,0
8100173,0
8103911,0
8105818,0
8100824,0
8129082,1
8111501,0
8125381,0
8096251,0
8104132,0
8128923,0
8102794,0
8110126,0
8129291,0
8086950,0
8088224,0
8115179,0
8098726,0
8100486,0
8122657,0
8104548,0
8124684,0
8130362,0
8094823,0
8118691,0
8099440,0
8096637,0
8118701,0
8091947,0
8112194,0
8104834,0
8116354,0
8130135,0
8088056,0
8094943,0
8098742,0
8103124,0
8108515,0
8088078,0
8099004,0
8126730,0
8123743,0
8104005,0
8126492,0
8109842,0
8126409,0
8118817,0
8110839,0
8093075,0
8101405,0
8130420,0
8116877,0
8112437,0
8094284,0
8114486,0
8085716,0
8100076,0
8104045,0
8114301,0
8101573,0
8111710,0
8092067,0
8126790,0
8093947,0
8121562,0
8128356,0
8112773,0
8100588,0
8113405,0
8108470,0
8101923,0
8087244,0
8113593,0
8085782,0
8121994,0
8121197,0
8128182,0
8088353,1
8128871,0
8109357,0
8124838,0
8125285,0
8130192,0
8102889,0
8117246,1
8089553,0
8085357,1
8121188,0
8112748,0
8107636,0
8107606,0
8099327,0
8116717,0
8130437,0
8125657,0
8109971,0
8110411,0
8125677,0
8096809,1
8116539,0
8110627,0
8105147,0
8085719,0
8086517,0
8095466,0
8097307,0
8129021,0
8123844,0
8117436,0
8097673,0
8104285,0
8089236,0
8092622,0
8097883,0
8089109,0
8116663,0
8113448,0
8090943,0
8125729,0
8103546,0
8098477,0
8097922,0
8099634,0
8110670,1
8090483,0
8091792,0
8099460,0
8102903,1
8121430,0
8116694,0
8110673,0
8089108,0
8097013,0
8129817,0
8100034,0
8086610,0
8111556,0
8105551,0
8085399,0
8112622,0
8110655,0
8108414,0
8121443,0
8108909,0
8103840,0
8090808,0
8098228,0
8098102,0
8123982,1
8093642,0
8125646,0
8086101,0
8100625,0
8123312,0
8105789,0
8110895,0
8130357,0
8129955,0
8092376,0
8090119,0
8103028,0
8113854,0
8104367,0
8111553,0
8102446,0
8129234,0
8124100,0
8118794,0
8123730,0
8110280,0
8091506,0
8130485,0
8085384,0
8122746,0
8124450,0
8102653,0
8118752,0
8117176,0
8126530,0
8088220,0
8120756,0
8106209,0
8090717,0
8093957,0
8115557,0
8091335,0
8094801,0
8086789,0
8129460,0
8093801,0
8101824,0
8086201,0
8085989,0
8127967,0
8093546,0
8117899,1
8124877,0
8129859,0
8111695,0
8129424,0
8112958,0
8107857,0
8092107,1
8092953,0
8097604,0
8099553,0
8109914,0
8097630,0
8110391,1
8118534,0
8126245,0
8130371,0
8103240,0
8117122,0
8086333,0
8127951,0
8095176,0
8093313,0
8128919,1
8093761,0
8092757,0
8110787,0
8093333,0
8118468,0
8128099,0
8126220,1
8092948,0
8125012,0
8088149,0
8109191,0
8096261,0
8091824,0
8125325,0
8086540,0
8088930,0
8086638,0
8116177,0
8088360,0
8109575,0
8089960,0
8127100,0
8101559,0
8098189,0
8112019,0
8117031,0
8089514,0
8114885,0
8120857,0
8112263,0
8096592,0
8110636,0
8097649,0
8117156,0
8086314,0
8111210,0
8092646,0
8120827,0
8090139,0
8110446,0
8100687,0
8110176,0
8097994,0
8103933,0
8126207,0
8116202,0
8102006,0
8099804,0
8101556,0
8101131,0
8111314,0
8088102,0
8096283,0
8125941,0
8101412,0
8129476,0
8128322,0
8129748,0
8091204,0
8090523,0
8087568,0
8091849,0
8099355,0
8095576,0
8092698,0
8100079,0
8094182,0
8098593,0
8096059,0
8090289,0
8097599,0
8113330,1
8098091,0
8105076,0
8114279,0
8112253,0
8118613,0
8124040,0
8110827,0
8126140,0
8112592,0
8119690,0
8091277,1
8123504,0
8085830,0
8085234,0
8118191,0
8104981,0
8125692,0
8087336,0
8087492,0
8105710,0
8101718,0
8095027,0
8091220,0
8091874,0
8121614,0
8124166,0
8089984,0
8112189,0
8109758,1
8105705,0
8121104,0
8088100,1
8100039,0
8122913,0
8111972,0
8118762,0
8125827,0
8112230,0
8127215,0
8123357,0
8095248,0
8124113,0
8111092,1
8096034,0
8094453,0
8120787,0
8085855,0
8095520,1
8101721,0
8109939,0
8130055,0
8090334,0
8087361,0
8099074,0
8117878,0
8105938,0
8121621,0
8091722,0
8086216,0
8097108,0
8087804,0
8087526,0
8118292,0
8099470,0
8097569,0
8088748,0
8099833,0
8111033,0
8104529,0
8129314,0
8103325,1
8103303,0
8116891,0
8096340,1
8104031,0
8092248,0
8095020,0
8086108,0
8129298,0
8100606,0
8091669,0
8091459,0
8091475,0
8121204,0
8122573,0
8092156,0
8119862,0
8126638,0
8124331,0
8097156,0
8095924,1
8116347,0
8085591,0
8099209,0
8088489,0
8098706,0
8115735,0
8104984,0
8102711,0
8129837,0
8117781,0
8101301,0
8101152,0
8120345,0
8114360,0
8090264,0
8118405,0
8099572,0
8119430,0
8085570,0
8089667,0
8128729,1
8120946,0
8127896,0
8094720,0
8087525,0
8127356,0
8089489,0
8119826,0
8098551,0
8097121,1
8114820,0
8126585,0
8125072,0
8088408,0
8104700,0
8123017,0
8127709,0
8092259,0
8106051,0
8090536,0
8094387,0
8123546,0
8111312,0
8121282,0
8095348,0
8105879,0
8107047,0
8095713,0
8092750,0
8107821,0
8106224,0
8108851,0
8118274,0
8095618,0
8109745,0
8086411,0
8104514,0
8125286,0
8093773,0
8122780,0
8130436,0
8105899,0
8104486,0
8092853,0
8119889,0
8111254,0
8089535,0
8099743,0
8110434,0
8098381,0
8126177,0
8088530,0
8110935,0
8126298,0
8101010,0
8107953,0
8124998,0
8095032,0
8101310,0
8126776,1
8100462,0
8113830,1
8086682,0
8094170,0
8119402,0
8111744,0
8085659,0
8100404,0
8107054,0
8108423,0
8105951,0
8088537,0
8102776,0
8096779,0
8097055,0
8125001,0
8117936,0
8120336,0
8113492,0
8097453,0
8113545,0
8129473,0
8119101,0
8087921,0
8098448,0
8119310,0
8098856,0
8129700,0
8091728,0
8108367,0
8124798,0
8118637,0
8086359,0
8101803,1
8099504,0
8124690,0
8129197,0
8125440,0
8108975,0
8112885,0
8107598,1
8091850,0
8116592,0
8113336,0
8115548,0
8109868,0
8115682,0
8130239,0
8123503,0
8108466,0
8088058,1
8099935,0
8096792,0
8122567,0
8108776,0
8122383,0
8107524,0
8129644,0
8114787,0
8099637,0
8127569,0
8094213,0
8086829,0
8128372,0
8094330,0
8085460,0
8103818,0
8101112,0
8105111,0
8117929,0
8112330,0
8096730,0
8106998,1
8108942,0
8091756,0
8088871,0
8127521,0
8123814,1
8100204,0
8092861,0
8114570,1
8088734,0
8120442,0
8094944,0
8107504,0
8096016,0
8094526,0
8129875,0
8103676,0
8121631,0
8097133,0
8115539,0
8108220,0
8109855,1
8113052,0
8130020,0
8120135,0
8091636,0
8126490,0
8115315,0
8094552,0
8113353,0
8092175,0
8088652,0
8085625,0
8113222,0
8107823,0
8093628,0
8120340,0
8121725,0
8100069,0
8125399,0
8094683,0
8099628,0
8110665,0
8124885,0
8124019,0
8113319,0
8121225,0
8117421,1
8088802,0
8102621,0
8105819,0
8125592,0
8085324,0
8088842,0
8123408,0
8102058,0
8107071,1
8126325,0
8096983,0
8100937,0
8088621,0
8120956,0
8091167,0
8122599,0
8085233,1
8112439,0
8106230,0
8097096,0
8100760,0
8116159,0
8127945,0
8089815,0
8113151,0
8115863,1
8121053,0
8099093,0
8108665,1
8109799,0
8095945,0
8127443,0
8087650,0
8098881,0
8095395,0
8117657,0
8128150,0
8126166,0
8095865,0
8111658,0
8123641,0
8087449,0
8105946,0
8086190,0
8120588,0
8095594,0
8108531,0
8106994,0
8104207,0
8099305,0
8109874,0
8091012,0
8099181,0
8111716,0
8092103,0
8116087,0
8125364,0
8127922,1
8096661,1
8110862,0
8085860,0
8108289,0
8095486,0
8088633,0
8098339,0
8113817,0
8098603,0
8120609,0
8111203,0
8109132,0
8106227,0
8120020,0
8105354,0
8102519,0
8118578,0
8089642,0
8111725,0
8094019,0
8128894,0
8124759,0
8104614,0
8111088,0
8111668,0
8088921,0
8113007,0
8118431,0
8100295,0
8103106,0
8094528,0
8126548,1
8107271,0
8125176,0
8096318,0
8088096,0
8120290,0
8108615,0
8116848,0
8129329,0
8112605,0
8090024,0
8126898,0
8090519,0
8097628,1
8088726,0
8122764,0
8107924,1
8105905,0
8097246,0
8087645,0
8114274,0
8129417,0
8102310,0
8089117,0
8115517,0
8105761,1
8107053,0
8121845,0
8119434,0
8129718,0
8109319,0
8116416,0
8120405,0
8100926,0
8106353,0
8095476,0
8126811,0
8127659,0
8108795,0
8102021,0
8111497,0
8103063,0
8111551,0
8086569,0
8094839,0
8115580,0
8127696,0
8105394,0
8095464,0
8103068,0
8101316,0
8086772,0
8125472,0
8119487,0
8121139,0
8088771,0
8093797,0
8095907,0
8108291,0
8098654,0
8123991,0
8093476,0
8122056,0
8109896,0
8091550,0
8122021,0
8112645,0
8113063,0
8091185,0
8114416,0
8092609,0
8108567,0
8092268,0
8094505,0
8106899,0
8108525,0
8100083,1
8094478,0
8088036,0
8117860,0
8091143,0
8099641,0
8096474,0
8096022,1
8106984,0
8094377,0
8101404,0
8094688,0
8119950,0
8127028,0
8117264,1
8110399,0
8122235,0
8098394,0
8108433,0
8094523,0
8129665,0
8125371,0
8114181,0
8104062,0
8118283,0
8117378,0
8105991,0
8105257,0
8102693,0
8124862,0
8122387,0
8097350,0
8094591,0
8102516,0
8129509,0
8117785,1
8128467,0
8087710,0
8090175,0
8122253,0
8105873,0
8113471,0
8123613,1
8104011,0
8096151,0
8120463,0
8106801,0
8115754,0
8110783,0
8091160,0
8095767,0
8130140,0
8088542,0
8117866,1
8094501,0
8126852,0
8128456,0
8103660,0
8129934,0
8097683,0
8108051,0
8111326,0
8105339,0
8125458,0
8128675,0
8129846,1
8127330,0
8096582,0
8124015,0
8109463,0
8085275,1
8116421,0
8123402,0
8129687,0
8117571,0
8120805,0
8101672,0
8091886,0
8087502,0
8117190,0
8096068,0
8113766,0
8118172,0
8085622,0
8106229,0
8102499,0
8121846,0
8106535,0
8124726,0
8088347,0
8088049,0
8095630,0
8112086,0
8126279,0
8115628,0
8091345,0
8087505,0
8118319,0
8100730,0
8099643,0
8114164,0
8119351,0
8109894,0
8093752,0
8102771,0
8117667,0
8128915,0
8097501,0
8122150,0
8099566,0
8097315,0
8129993,0
8100246,0
8126214,0
8106330,0
8104233,0
8116009,0
8124256,0
8091765,0
8109746,0
8117555,1
8114287,0
8115236,0
8121920,0
8117260,0
8125503,0
8129422,1
8090125,0
8099631,0
8119325,0
8099152,0
8124657,0
8129929,0
8120322,0
8119867,0
8098572,0
8094389,0
8128261,0
8099736,0
8128585,0
8087776,0
8126129,0
8115408,0
8123132,0
8117335,0
8114003,0
8124647,0
8111431,1
8086613,0
8107912,0
8112899,0
8099445,0
8089216,0
8100947,0
8120936,0
8123345,0
8091109,0
8089010,0
8086306,0
8107189,0
8126708,1
8097216,0
8116404,0
8116837,0
8097655,0
8126516,0
8127887,0
8112391,0
8112191,0
8086042,0
8105626,0
8129204,0
8093742,0
8126694,0
8113559,1
8103432,0
8127911,0
8118858,0
8086036,0
8112725,0
8102131,0
8111707,0
8109485,0
8121689,0
8112759,0
8099120,0
8126064,0
8113200,0
8110740,0
8124881,0
8114912,0
8099231,0
8105178,0
8096467,0
8118225,0
8102422,0
8098290,0
8111198,0
8112095,0
8113886,0
8103122,0
8127164,0
8096030,0
8095375,0
8091882,0
8088479,0
8088679,0
8093321,0
8126285,0
8087175,0
8102110,0
8095830,0
8103547,0
8101863,0
8106495,0
8106643,0
8092544,0
8086572,0
8115203,1
8126477,0
8085429,0
8098818,0
8100590,0
8103076,0
8089639,0
8118993,0
8098283,0
8086862,0
8130151,0
8117906,0
8085861,0
8125203,0
8105439,0
8098645,0
8109611,0
8101080,0
8113538,0
8130189,0
8130154,0
8102265,0
8124701,0
8121857,0
8101077,0
8094634,0
8115444,0
8110522,0
8086154,0
8109851,0
8124341,0
8102292,0
8101630,0
8127179,0
8099216,0
8114146,0
8089152,0
8106108,0
8128014,0
8106430,0
8110362,0
8097669,0
8104960,0
8118463,0
8112837,1
8109812,0
8109951,1
8106091,1
8088172,0
8128394,0
8098578,0
8106724,0
8087721,0
8107964,0
8107165,0
8124439,0
8118987,0
8105794,0
8086811,0
8109078,0
8113384,0
8098655,0
8098712,1
8096922,0
8114743,1
8087212,0
8118501,0
8087972,0
8085863,0
8109249,0
8105514,0
8100341,0
8095326,0
8087195,0
8123495,1
8122765,0
8129888,0
8128978,0
8091013,0
8089785,0
8088413,0
8108327,1
8095367,0
8111903,0
8117108,0
8115767,0
8117203,0
8106483,0
8113871,0
8101097,1
8103970,0
8088374,0
8117247,0
8085214,0
8094923,0
8130111,0
8110261,0
8125551,0
8124688,0
8098310,0
8109560,1
8125485,0
8095864,0
8104964,0
8086658,0
8095513,1
8107255,0
8090657,0
8097348,0
8129969,0
8110011,0
8125893,0
8105973,0
8124272,0
8113905,0
8100263,0
8102001,0
8094455,0
8089731,0
8106916,1
8120801,0
8119488,0
8124122,0
8093893,0
8086363,0
8085742,0
8106438,0
8122933,0
8123950,0
8118056,0
8119534,0
8107132,0
8100026,0
8114680,0
8118845,0
8105647,0
8098797,0
8095793,0
8095683,0
8098859,0
8106463,0
8104530,0
8107375,0
8091716,0
8129220,0
8098798,0
8113205,0
8098124,0
8106146,0
8102054,0
8125017,0
8088599,0
8103280,0
8107646,0
8099522,0
8123556,1
8091751,0
8089835,0
8093809,0
8123224,0
8095542,0
8127319,0
8097551,0
8087870,0
8111840,0
8090937,0
8105533,0
8129913,1
8100823,0
8124193,0
8113300,0
8108096,0
8102830,1
8100574,0
8090551,0
8130300,0
8118229,0
8121118,0
8105050,0
8093376,0
8124549,0
8100201,1
8103937,1
8106942,0
8114240,0
8094817,0
8115723,0
8115914,1
8086164,0
8124247,0
8098813,0
8099206,0
8115885,0
8119777,0
8097321,0
8121880,0
8111129,1
8091422,0
8097570,0
8093583,1
8111694,0
8107413,0
8106064,0
8120080,0
8115194,0
8087357,0
8087604,0
8099814,0
8116106,0
8130168,0
8114289,0
8127720,0
8107791,0
8109268,0
8113881,0
8096432,0
8089974,0
8127725,0
8098464,0
8099315,0
8124593,0
8091205,0
8119719,0
8121575,0
8111993,0
8108226,0
8116104,0
8086338,0
8098589,0
8086021,0
8106540,0
8113637,0
8097832,0
8124036,0
8086983,0
8120277,0
8090787,0
8089987,0
8093492,0
8127474,0
8125505,0
8101619,0
8113262,0
8116881,0
8097821,0
8119440,0
8126345,0
8094726,0
8096897,0
8118642,0
8085621,0
8098605,0
8097776,0
8091949,0
8118092,0
8089170,0
8103310,0
8121105,0
8097706,0
8120916,0
8124749,0
8119713,0
8092389,0
8107768,0
8090677,0
8090422,0
8098241,0
8089914,0
8088527,0
8098694,0
8121424,0
8102226,0
8115874,1
8118252,0
8122626,0
8110448,0
8089865,0
8094672,0
8100396,0
8109034,0
8114879,0
8093864,0
8129843,0
8089391,0
8092045,0
8104397,0
8100304,0
8100648,0
8109786,1
8098843,0
8114316,0
8100010,0
8103209,0
8104419,0
8108079,1
8108568,1
8094298,0
8126395,1
8087991,0
8121237,0
8095460,0
8104059,0
8118779,0
8086887,0
8117589,0
8107613,0
8106116,0
8121129,0
8110964,0
8115217,0
8089266,0
8107754,0
8130433,0
8118563,0
8098837,0
8121892,0
8126892,0
8114258,0
8097500,0
8128785,0
8105131,0
8099580,0
8113996,0
8100924,0
8096094,0
8127424,0
8085496,0
8104711,0
8091096,0
8122675,0
8126614,0
8110276,1
8109040,0
8098134,0
8109572,1
8114426,0
8112310,0
8095561,0
8114213,0
8087643,0
8105277,0
8120119,0
8107749,0
8085403,0
8106335,1
8117531,0
8092059,1
8122438,0
8092177,0
8120465,0
8115318,0
8101442,0
8116930,0
8102269,0
8115279,0
8094803,0
8104832,0
8114616,0
8112915,0
8107960,0
8129396,0
8101235,0
8088358,0
8121853,0
8118584,0
8090522,0
8119606,1
8100733,0
8090931,0
8106358,0
8115064,0
8126146,1
8108407,0
8125600,0
8123138,0
8090494,0
8102678,0
8112367,0
8119842,0
8114077,0
8130519,0
8112184,0
8127333,0
8123090,0
8098702,0
8124560,0
8100891,0
8118679,0
8098358,0
8105740,0
8100089,0
8126591,0
8090493,1
8105263,0
8127747,0
8094997,0
8118439,0
8126696,0
8105150,0
8127194,0
8094787,0
8092606,0
8126681,0
8113653,0
8098218,0
8114739,0
8093441,0
8098583,0
8087491,0
8093183,0
8118083,0
8105691,0
8096980,0
8087631,0
8127245,0
8102969,0
8118756,0
8089838,0
